query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022040.2_rrna_2	100.0	0.9999820670127418
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022040.2_rrna_41	99.9	0.9999820670127418
GCF_000144405.1	GCF_000517825.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JACD01000046.1_rrna_18	99.9	0.9684473508139209
GCF_000144405.1	GCF_000759305.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JRNS01000541.1_rrna_36	99.7	0.9628583573418977
GCF_000144405.1	GCF_013267595.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP054010.1_rrna_8	99.6	0.9564031986692589
GCF_000144405.1	GCF_000163035.1	lcl|NC_014370.1_rrna_2	lcl|NZ_GG740027.1_rrna_4	99.6	0.9563110720424454
GCF_000144405.1	GCF_013267595.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP054011.1_rrna_14	99.5	0.9564031986692589
GCF_000144405.1	GCF_003609775.1	lcl|NC_014370.1_rrna_2	lcl|NZ_AP018049.1_rrna_49	99.5	0.9095231739464112
GCF_000144405.1	GCF_003609775.1	lcl|NC_014370.1_rrna_2	lcl|NZ_AP018049.1_rrna_41	99.3	0.9095231739464112
GCF_000144405.1	GCF_003609775.1	lcl|NC_014370.1_rrna_2	lcl|NZ_AP018049.1_rrna_2	99.3	0.9095231739464112
GCF_000144405.1	GCF_003609775.1	lcl|NC_014370.1_rrna_2	lcl|NZ_AP018050.1_rrna_56	99.3	0.9095231739464112
GCF_000144405.1	GCF_000467895.1	lcl|NC_014370.1_rrna_2	lcl|NZ_KI259591.1_rrna_15	99.0	0.8879935757914472
GCF_000144405.1	GCF_002849795.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP023863.1_rrna_2	98.4	0.8841614045879738
GCF_000144405.1	GCF_003043935.1	lcl|NC_014370.1_rrna_2	lcl|NZ_PYXE01000001.1_rrna_29	98.4	0.8837503141141628
GCF_000144405.1	GCF_000224595.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JH114169.1_rrna_60	98.3	0.8851319263813352
GCF_000144405.1	GCF_002849795.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP023863.1_rrna_40	98.2	0.8841614045879738
