query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_22	100.0	0.9998696258594026
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_15	100.0	0.9998544686422588
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_51	99.9	0.9998544686422588
GCF_000191405.1	GCF_001055595.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVRH01000033.1_rrna_6	99.9	0.9620007444218447
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_31	99.9	0.9998696258594026
GCF_000191405.1	GCF_003252885.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QEPP01000016.1_rrna_62	99.8	0.9596450583696481
GCF_000191405.1	GCF_003252915.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QEPR01000013.1_rrna_65	99.8	0.9582844693098069
GCF_000191405.1	GCF_014982375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JADCLV010000036.1_rrna_40	99.8	0.9567585031145228
GCF_000191405.1	GCF_000746485.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_AFQS01000002.1_rrna_65	99.7	0.9997955747385396
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_78	99.7	0.9998544686422588
GCF_000191405.1	GCF_001680775.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_MAQD01000007.1_rrna_31	99.7	0.959743191261182
GCF_000191405.1	GCF_003458095.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QSWP01000020.1_rrna_51	99.7	0.9997508134794479
GCF_000191405.1	GCF_001679405.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_LZMW01000006.1_rrna_11	99.7	0.9640029080620125
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_23	99.7	0.9998544686422588
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_3	99.7	0.9998696258594026
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_60	99.7	0.9998696258594026
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_77	99.7	0.9998696258594026
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_6	99.6	0.9998544686422588
GCF_000191405.1	GCF_004104465.2	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP035368.2_rrna_31	99.6	0.926751006147923
GCF_000191405.1	GCF_001055095.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVHG01000009.1_rrna_5	99.6	0.9432630546858434
GCF_000191405.1	GCF_001057005.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVFE01000065.1_rrna_24	99.6	0.9687903118302724
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_15	99.6	0.9429251570020895
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_23	99.6	0.9429251570020895
GCF_000191405.1	GCF_001058575.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JUQZ01000028.1_rrna_11	99.5	0.9464594243691982
GCF_000191405.1	GCF_003390455.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP031477.1_rrna_5	99.5	0.9564053348875776
GCF_000191405.1	GCF_001838635.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_KV838018.1_rrna_1	99.5	0.9449997024560131
GCF_000191405.1	GCF_001055885.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVPX01000004.1_rrna_11	99.5	0.945904702671335
GCF_000191405.1	GCF_009914785.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_VTSN01000013.1_rrna_1	99.5	0.952071230207933
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_6	99.5	0.9449922012460382
