query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_000175615.1	GCF_001064265.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVNP01000013.1_rrna_56	99.9	0.9538142350113162
GCF_000175615.1	GCF_002861015.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_PKIQ01000008.1_rrna_60	99.8	0.9555663993768974
GCF_000175615.1	GCF_001813965.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV814467.1_rrna_1	99.7	0.8994022958786897
GCF_000175615.1	GCF_001061665.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVSP01000014.1_rrna_41	99.7	0.9004774793664106
GCF_000175615.1	GCF_001065485.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVBL01000150.1_rrna_32	99.7	0.9020817479792246
GCF_000175615.1	GCF_001814995.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV818677.1_rrna_24	99.7	0.9526629516075771
GCF_000175615.1	GCF_001815155.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV819458.1_rrna_24	99.7	0.9527612043314212
GCF_000175615.1	GCF_001808955.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV795237.1_rrna_3	99.7	0.9397933323554925
GCF_000175615.1	GCF_001809565.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV797954.1_rrna_1	99.7	0.9018086213917338
GCF_000175615.1	GCF_002386365.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP023510.1_rrna_13	99.7	0.9423885221287447
GCF_000175615.1	GCF_001837265.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV831917.1_rrna_2	99.7	0.9557380986829849
GCF_000175615.1	GCF_001810775.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV802661.1_rrna_14	99.7	0.9434404042117508
GCF_000175615.1	GCF_001812085.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV807666.1_rrna_3	99.7	0.956935803676702
GCF_000175615.1	GCF_001812975.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV811053.1_rrna_18	99.7	0.9570408236209192
GCF_000175615.1	GCF_001060545.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVYQ01000020.1_rrna_33	99.7	0.9522785460728885
GCF_000175615.1	GCF_001065135.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVFS01000010.1_rrna_10	99.7	0.9014318834878736
GCF_000175615.1	GCF_001063545.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVEI01000006.1_rrna_9	99.7	0.9448281657167814
GCF_000175615.1	GCF_001813565.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV812868.1_rrna_4	99.6	0.9446601909039325
GCF_000175615.1	GCF_002386365.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP023510.1_rrna_22	99.6	0.9423885221287447
GCF_000175615.1	GCF_001810135.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV800084.1_rrna_11	99.6	0.9420036904374254
GCF_000175615.1	GCF_001067345.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JUSX01000234.1_rrna_36	99.6	0.9422653522884612
GCF_000175615.1	GCF_001067855.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JUOQ01000030.1_rrna_34	99.6	0.9411181576830171
GCF_000175615.1	GCF_001064575.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVLL01000222.1_rrna_41	99.6	0.9456954852238877
GCF_000175615.1	GCF_001064585.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVLK01000032.1_rrna_38	99.6	0.9452808774780819
GCF_000175615.1	GCF_000011025.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NC_013715.1_rrna_44	99.6	0.9405293823450998
GCF_000175615.1	GCF_001808945.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV795043.1_rrna_1	99.5	0.9433750202584839
GCF_000175615.1	GCF_001810515.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV801762.1_rrna_2	99.5	0.9446745436959207
GCF_000175615.1	GCF_001812895.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV810708.1_rrna_5	99.5	0.9415893220967299
GCF_000175615.1	GCF_001811075.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KZ627124.1_rrna_4	99.5	0.945198890517906
GCF_000175615.1	GCF_001063995.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVPY01000004.1_rrna_24	99.5	0.9436035287114524
GCF_000175615.1	GCF_015240415.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP061536.1_rrna_22	99.5	0.9501407375466071
GCF_000175615.1	GCF_001836905.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV830863.1_rrna_14	99.5	0.9012798805589064
GCF_000175615.1	GCF_001813145.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV811577.1_rrna_10	99.5	0.9455278863484379
GCF_000175615.1	GCF_001812205.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV808285.1_rrna_8	99.5	0.9467326749783503
GCF_000175615.1	GCF_001813685.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV813682.1_rrna_2	99.5	0.9444842791307685
GCF_000175615.1	GCF_001813725.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV813791.1_rrna_4	99.5	0.9547110916746699
GCF_000175615.1	GCF_001813895.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV814353.1_rrna_9	99.5	0.9482988469131155
GCF_000175615.1	GCF_000231235.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JH370354.1_rrna_62	99.5	0.9526602707415504
GCF_000175615.1	GCF_015240415.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP061536.1_rrna_4	99.5	0.9501407375466071
GCF_000175615.1	GCF_001837295.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV831974.1_rrna_1	99.4	0.9441169004845902
GCF_000175615.1	GCF_001812285.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV808398.1_rrna_1	99.4	0.9474864134983962
GCF_000175615.1	GCF_001814485.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV816916.1_rrna_3	99.4	0.9418401780412565
GCF_000175615.1	GCF_001814645.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV817350.1_rrna_1	99.4	0.9464292869581001
GCF_000175615.1	GCF_001061655.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVST01000026.1_rrna_34	99.4	0.9444900673839269
GCF_000175615.1	GCF_001548235.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_AP014938.1_rrna_12	99.4	0.9347502613425582
GCF_000175615.1	GCF_015240415.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP061536.1_rrna_13	99.4	0.9501407375466071
GCF_000175615.1	GCF_001836735.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV830299.1_rrna_1	99.3	0.9401212013662279
GCF_000175615.1	GCF_001812775.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV810408.1_rrna_2	99.3	0.8982964993471737
GCF_000175615.1	GCF_001815755.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV821851.1_rrna_20	99.3	0.9476559565514017
GCF_000175615.1	GCF_001062855.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVRG01000010.1_rrna_21	99.3	0.9449734060332883
GCF_000175615.1	GCF_001065115.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_JVFT01000001.1_rrna_5	99.3	0.9464843909602402
GCF_000175615.1	GCF_001809525.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_KV797889.1_rrna_10	97.7	0.8540006490462626
GCF_000175615.1	GCF_002276695.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_NCWU01000023.1_rrna_19	97.7	0.8519419872334741
GCF_000175615.1	GCF_007667355.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_VDQX01000007.1_rrna_73	97.7	0.8538755513157972
GCF_000175615.1	GCF_013267735.1	lcl|NZ_ACVO01000020.1_rrna_8	lcl|NZ_CP054018.1_rrna_7	97.7	0.8504860762125912
