query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_000157935.1	GCF_004523105.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONT01000106.1_rrna_8	100.0	0.9760261532873229
GCF_000157935.1	GCF_004523125.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONV01000128.1_rrna_18	100.0	0.9735619864237227
GCF_000157935.1	GCF_004523265.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONM01000150.1_rrna_21	100.0	0.9799281006590773
GCF_000157935.1	GCF_004523305.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONI01000164.1_rrna_33	100.0	0.9935153583617747
GCF_000157935.1	GCF_004523345.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONN01000164.1_rrna_28	100.0	0.975669099756691
GCF_000157935.1	GCF_004523525.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_SONH01000124.1_rrna_19	100.0	0.9765171503957784
GCF_000157935.1	GCF_002224675.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_NMPZ01000034.1_rrna_75	100.0	0.8947464766758542
GCF_000157935.1	GCF_002224675.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_NMPZ01000051.1_rrna_81	100.0	0.8947464766758542
GCF_000157935.1	GCF_003437315.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QSSA01000019.1_rrna_15	100.0	0.9673443077849602
GCF_000157935.1	GCF_003438885.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QSUC01000036.1_rrna_43	100.0	0.9671782533647493
GCF_000157935.1	GCF_003465445.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QSAQ01000005.1_rrna_60	100.0	0.9665751411442265
GCF_000157935.1	GCF_003467935.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QSFW01000029.1_rrna_38	100.0	0.9673991765215931
GCF_000157935.1	GCF_003467935.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QSFW01000003.1_rrna_39	100.0	0.9673991765215931
GCF_000157935.1	GCF_003474655.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_QROP01000045.1_rrna_40	100.0	0.9657583033382141
GCF_000157935.1	GCF_009493705.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDH01000048.1_rrna_20	100.0	0.9702511593717953
GCF_000157935.1	GCF_009493745.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDG01000060.1_rrna_15	100.0	0.9702364003016759
GCF_000157935.1	GCF_009493795.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDE01000035.1_rrna_21	100.0	0.970280549013455
GCF_000157935.1	GCF_009493805.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDF01000046.1_rrna_20	100.0	0.9703808733438702
GCF_000157935.1	GCF_009493815.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDC01000050.1_rrna_21	100.0	0.9703147428023657
GCF_000157935.1	GCF_009493825.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDD01000010.1_rrna_26	100.0	0.9702561104471612
GCF_000157935.1	GCF_009493835.1	lcl|NZ_GG703859.1_rrna_19	lcl|NZ_VZDB01000012.1_rrna_18	100.0	0.9703188668963739
