query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_006364675.1	GCF_000594965.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JFOQ01000030.1_rrna_73	100.0	0.9896453296330372
GCF_006364675.1	GCF_002268005.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_LGWG01000044.1_rrna_35	100.0	0.9899617990471916
GCF_006364675.1	GCF_001203795.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CSFD01000039.1_rrna_63	100.0	0.9992548529375676
GCF_006364675.1	GCF_900038775.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FFZZ01000045.1_rrna_55	100.0	0.982534147681932
GCF_006364675.1	GCF_014638145.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JACJAR010000019.1_rrna_47	100.0	0.9727031448429455
GCF_006364675.1	GCF_013181985.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JABFLH010000012.1_rrna_82	100.0	0.9991301222729537
GCF_006364675.1	GCF_003238395.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_PZSL01000088.1_rrna_39	100.0	0.98944250578047
GCF_006364675.1	GCF_002126845.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDVL01000026.1_rrna_33	100.0	0.9987719697120199
GCF_006364675.1	GCF_000561405.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK025501.1_rrna_29	100.0	0.9991977291153782
GCF_006364675.1	GCF_002120755.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDKM01000008.1_rrna_1	100.0	0.9991296030714281
GCF_006364675.1	GCF_000577975.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK070547.1_rrna_50	100.0	0.9991490366260981
GCF_006364675.1	GCF_000551965.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK001705.1_rrna_15	100.0	0.9898455342218808
GCF_006364675.1	GCF_001212145.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CSIA01000027.1_rrna_67	100.0	0.9991670935838344
GCF_006364675.1	GCF_001210265.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CSGS01000026.1_rrna_63	100.0	0.9992018356294183
GCF_006364675.1	GCF_002123295.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDOV01000008.1_rrna_66	100.0	0.9896263756132297
GCF_006364675.1	GCF_012277215.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JAAXMG010000037.1_rrna_56	100.0	0.9898235589392106
GCF_006364675.1	GCF_014061365.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JACGOA010000003.1_rrna_56	100.0	0.9898278815998103
GCF_006364675.1	GCF_000536315.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JDEY01000008.1_rrna_23	100.0	0.9897213202699269
GCF_006364675.1	GCF_000597485.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JEVT01000001.1_rrna_13	100.0	0.9991422959414417
GCF_006364675.1	GCF_001205895.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CSDK01000035.1_rrna_68	100.0	0.9989215824838495
GCF_006364675.1	GCF_000571235.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK041121.1_rrna_7	100.0	0.9900905942617377
GCF_006364675.1	GCF_009675885.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_WKGL01000121.1_rrna_2	100.0	0.9765500977866115
GCF_006364675.1	GCF_000683795.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JIQM01000003.1_rrna_8	100.0	0.9767331953162943
GCF_006364675.1	GCF_000561285.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK025208.1_rrna_18	100.0	0.9901324610060209
GCF_006364675.1	GCF_000551385.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK000342.1_rrna_76	100.0	0.9898528255034333
GCF_006364675.1	GCF_012278585.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_WKZY01000052.1_rrna_71	100.0	0.9806538465730984
GCF_006364675.1	GCF_000527935.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KI966974.1_rrna_17	100.0	0.9989482641365837
GCF_006364675.1	GCF_000637955.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK221697.1_rrna_72	100.0	0.976681757513353
GCF_006364675.1	GCF_900039735.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FGJX01000052.1_rrna_8	100.0	0.9824452645757228
GCF_006364675.1	GCF_001019125.2	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CP026957.1_rrna_52	100.0	0.9910817277811131
GCF_006364675.1	GCF_003422505.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_BECG01000009.1_rrna_70	100.0	0.9885236348198829
GCF_006364675.1	GCF_000552125.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK002003.1_rrna_21	100.0	0.9988995880575529
GCF_006364675.1	GCF_900098695.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FMRZ01000032.1_rrna_47	100.0	0.9887226609963548
GCF_006364675.1	GCF_900039685.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FGAR01000017.1_rrna_73	100.0	0.9898466544966914
GCF_006364675.1	GCF_003420525.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_BDYQ01000016.1_rrna_68	100.0	0.9905721216858192
GCF_006364675.1	GCF_010570935.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JAAGRB010000202.1_rrna_12	100.0	0.9766096378468159
GCF_006364675.1	GCF_900097655.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FMNT01000005.1_rrna_68	100.0	0.9896191426072141
GCF_006364675.1	GCF_002126735.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDUS01000037.1_rrna_44	100.0	0.9895856011109915
GCF_006364675.1	GCF_002122935.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDOR01000030.1_rrna_51	100.0	0.9760508732179861
GCF_006364675.1	GCF_900607255.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_LR027870.1_rrna_17	100.0	0.9949445812854251
GCF_006364675.1	GCF_002124485.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDPN01000037.1_rrna_57	100.0	0.9990223530217367
GCF_006364675.1	GCF_900251645.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_OFZS01000020.1_rrna_35	100.0	0.9824348027632589
GCF_006364675.1	GCF_900125475.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FQGD01000015.1_rrna_2	100.0	0.9908926951715992
GCF_006364675.1	GCF_000602225.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JGGH01000023.1_rrna_19	100.0	0.9899088535450957
GCF_006364675.1	GCF_900020265.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FFZV01000072.1_rrna_50	100.0	0.9989103214173983
GCF_006364675.1	GCF_001235875.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CTSL01000166.1_rrna_12	100.0	0.9823077600070407
GCF_006364675.1	GCF_000543865.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KI982831.1_rrna_30	100.0	0.9990657041082315
GCF_006364675.1	GCF_000536515.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JBEU01000001.1_rrna_15	100.0	0.9991842483770517
GCF_006364675.1	GCF_002982755.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_PHVP01000019.1_rrna_53	100.0	0.9895036160383256
GCF_006364675.1	GCF_900484145.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_UDOJ01000034.1_rrna_72	100.0	0.9824376692258904
GCF_006364675.1	GCF_001854965.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_MLQI01000047.1_rrna_65	100.0	0.9825619265920129
GCF_006364675.1	GCF_000563035.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK029079.1_rrna_20	100.0	0.9989723358374254
GCF_006364675.1	GCF_900044555.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FGRI01000012.1_rrna_17	100.0	0.9826547424566107
GCF_006364675.1	GCF_000609605.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK099199.1_rrna_21	100.0	0.9899113087461531
GCF_006364675.1	GCF_000586995.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK075042.1_rrna_17	100.0	0.9991308069279108
GCF_006364675.1	GCF_900323905.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_LT996891.1_rrna_23	100.0	0.990762220238321
GCF_006364675.1	GCF_000636695.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK219156.1_rrna_37	100.0	0.9770270585578656
GCF_006364675.1	GCF_008762515.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_VRPJ01000035.1_rrna_57	100.0	0.9760731550365697
GCF_006364675.1	GCF_001353735.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CGDW01000028.1_rrna_63	100.0	0.9991436731519995
GCF_006364675.1	GCF_001239405.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CUAE01000016.1_rrna_11	100.0	0.9824203623343517
GCF_006364675.1	GCF_000644975.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK235887.1_rrna_7	100.0	0.9768115850145462
GCF_006364675.1	GCF_013423445.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_WJBS01000036.1_rrna_45	100.0	0.9907954135761178
GCF_006364675.1	GCF_900042535.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FGUY01000033.1_rrna_69	100.0	0.9823913620360342
GCF_006364675.1	GCF_001900115.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_MKZI01000002.1_rrna_58	100.0	0.9897946694464939
GCF_006364675.1	GCF_014061505.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JACGNS010000021.1_rrna_24	100.0	0.9992116457583273
GCF_006364675.1	GCF_002126165.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDWE01000019.1_rrna_5	100.0	0.9732519005384859
GCF_006364675.1	GCF_900607285.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_LR027877.1_rrna_17	100.0	0.9948388626752014
GCF_006364675.1	GCF_900039705.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FGDZ01000048.1_rrna_67	100.0	0.9825033852562318
GCF_006364675.1	GCF_000527435.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JBBP01000014.1_rrna_29	100.0	0.9897891867461581
GCF_006364675.1	GCF_000595885.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JFQK01000010.1_rrna_3	100.0	0.9898039727125284
GCF_006364675.1	GCF_900457685.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_UHAL01000002.1_rrna_21	100.0	0.9992190677141964
GCF_006364675.1	GCF_003424605.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_BHBK01000022.1_rrna_63	100.0	0.9991655559330274
GCF_006364675.1	GCF_900482785.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_UDJF01000034.1_rrna_2	100.0	0.9825080570951908
GCF_006364675.1	GCF_900250885.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_OFWS01000023.1_rrna_12	100.0	0.9733846825680676
GCF_006364675.1	GCF_009912335.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CP047783.1_rrna_17	100.0	0.9808346348260122
GCF_006364675.1	GCF_000645935.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK237829.1_rrna_11	100.0	0.9767943070681441
GCF_006364675.1	GCF_900031665.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FFOR01000040.1_rrna_71	100.0	0.97641670597934
GCF_006364675.1	GCF_000642155.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK229890.1_rrna_8	100.0	0.9766301854386178
GCF_006364675.1	GCF_001354375.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CFLI01000047.1_rrna_40	100.0	0.9989773644332898
GCF_006364675.1	GCF_000606025.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK095701.1_rrna_31	100.0	0.9987960465562798
GCF_006364675.1	GCF_000596025.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JFQR01000051.1_rrna_45	100.0	0.989764372842665
GCF_006364675.1	GCF_003720975.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_RIWP01000022.1_rrna_52	100.0	0.9764325499958856
GCF_006364675.1	GCF_000543165.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KI979115.1_rrna_47	100.0	0.9988176328264272
GCF_006364675.1	GCF_014638115.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JACJAS010000037.1_rrna_65	100.0	0.9729527102018366
GCF_006364675.1	GCF_003425045.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_BHCG01000001.1_rrna_1	100.0	0.9904534127854427
GCF_006364675.1	GCF_000544545.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KI984621.1_rrna_3	100.0	0.9897945699908786
GCF_006364675.1	GCF_900484495.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_UDPD01000011.1_rrna_34	100.0	0.9825123380694945
GCF_006364675.1	GCF_900036945.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FFQL01000027.1_rrna_69	100.0	0.9825124228423119
GCF_006364675.1	GCF_000640595.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK226666.1_rrna_8	100.0	0.9767001250126917
GCF_006364675.1	GCF_000564335.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK031897.1_rrna_2	100.0	0.9901854999461829
GCF_006364675.1	GCF_012278065.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_WLBQ01000045.1_rrna_69	100.0	0.9808127556493184
GCF_006364675.1	GCF_900081265.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FKPQ01000007.1_rrna_11	100.0	0.9899484913977779
GCF_006364675.1	GCF_001290645.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CYMZ01000006.1_rrna_22	100.0	0.9990738233464957
GCF_006364675.1	GCF_013624785.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JABMJY010000027.1_rrna_65	100.0	0.9764605161722477
GCF_006364675.1	GCF_001212425.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CSCL01000017.1_rrna_37	100.0	0.9992832736309447
GCF_006364675.1	GCF_900059815.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FHAM01000003.1_rrna_4	100.0	0.9825260021657978
GCF_006364675.1	GCF_000967325.1	lcl|NZ_CP040998.1_rrna_9	lcl|NC_020529.1_rrna_81	100.0	0.9897069085166136
GCF_006364675.1	GCF_900035685.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_FFVW01000042.1_rrna_69	100.0	0.9825179109593822
GCF_006364675.1	GCF_001352635.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CFPN01000023.1_rrna_64	100.0	0.999157097054095
GCF_006364675.1	GCF_009913055.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CP047800.1_rrna_1	100.0	0.9895947923651592
GCF_006364675.1	GCF_000607665.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK097945.1_rrna_38	99.9	0.9900836266111419
